fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH_group,sulphates,alcohol,target
0.2854699830610895,-0.6532147611422434,1.8864236428273942,-0.23620088208113843,0.10243620847882844,-0.6573477287469001,-0.14190974629347297,1.0173295886078901,1,0.00885368463579089,0.08560568666249445,0
-0.8699639167260259,1.3969267159435368,-1.3970784101809242,-0.087508725657639,0.32688571706124214,-0.17779294089720699,-0.5011990772193661,-0.056576416664400914,1,-0.6377632543176088,0.27988909386200617,1
-0.9277356117153814,1.2055801780821973,-0.7814217752418644,-0.3848930385046382,-0.04039529698270775,-0.3696148560370842,0.9958398016385219,-0.4861388187733292,1,-0.8141133285776272,-0.3029611277365307,0
-0.0033884918856891943,0.5221996857202705,-0.3709840186158246,-0.7566234295633872,-0.1628223016640242,1.069049507511995,2.163530127147675,0.2655953849172506,0,2.712888156622736,-1.274378163734093,0
-1.21659408666216,-0.43453300358642666,-0.3709840186158246,-0.6822773513516374,-0.3872718102464379,-1.2328134741665318,-0.9503107408767325,-0.4861388187733292,1,-0.5789798962309362,-1.177236460134337,0
-0.2922469668324684,-0.543873882364335,2.1942519602969237,-0.45923911671638806,7.67250599794024,0.5894947196623019,0.6066096931354711,0.37298598544446776,0,3.653421886009499,-0.9829530529348236,0
-0.5233337467898911,-0.16118080664165607,1.0142434099970594,-0.3848930385046382,-0.04039529698270775,0.4935837620923634,0.7862543585984176,0.15820478439003344,1,-0.520196538144264,-1.274378163734093,0
-0.5811054417792472,0.7682166629705643,-0.06315570114629475,-0.5335851949281377,6.387022448786416,0.014028974242670262,0.12755725190094688,0.10450948412642484,0,2.8304548727960803,-0.9829530529348236,0
-1.1588223916728047,-1.2545895944207388,1.0655481295753144,-0.5335851949281377,-0.3872718102464379,0.2058508893825475,0.4269650276725245,-0.4324435185097206,1,0.7142539816758634,-0.10867772053701728,1
-0.8121922217366698,0.11217139030311482,-0.6275076165070995,-0.23620088208113843,-0.24444030478490203,0.30176184695248615,-0.20179130144778848,-0.32505291798250346,1,-0.40262982197091846,-0.3029611277365307,0
0.16992659308237743,-0.21585124603061026,0.03945373801021528,-0.45923911671638806,0.44931272174255893,0.39767280452242476,2.6725233459593567,0.2655953849172506,0,7.59190687781657,-0.4972445349360425,1
-0.35001866182182395,-0.21585124603061026,-0.06315570114629475,-0.45923911671638806,-0.5301033157079741,-0.6573477287469001,-0.47125829964220833,-0.056576416664400914,1,-0.10871303153755464,-0.7886696457353118,0
0.5743284580078682,-0.7625556399201514,0.8603292512622946,-0.3105469602928883,0.3880992194019005,1.7404262105015653,2.3431747926106214,0.5877671864989618,0,3.3007217374894626,-0.8858113493350677,0
-0.7544205267473143,0.4948644660257935,-0.9866406535548842,-0.5335851949281377,-0.24444030478490203,-0.7532586863168387,-0.6808437426823126,0.5877671864989618,1,-0.7553299704909544,-1.3715198673338487,0
-0.23447527184311237,-0.05183992786374772,-0.06315570114629475,-0.45923911671638806,-0.18322680244424366,2.5077138710610742,2.7922864562679877,-0.1639670171916777,0,-0.6965466124042816,-0.8858113493350677,0
0.16992659308237743,-0.21585124603061026,0.09075845758847001,-0.3848930385046382,0.44931272174255893,0.30176184695248615,2.5827010132278834,0.2655953849172506,0,7.768256952076589,-0.5943862385357983,0
-1.909854426534429,2.681682041583959,-1.1918595318679042,-0.8309695077751371,-0.8769798289717046,2.411802913491136,1.1455436895243107,-1.5600448240456202,1,-1.0492467609243183,0.08560568666249445,0
-2.083169511502496,0.3855235872478851,-0.5248981773505895,-0.16185480386938886,-0.6117213188288518,0.10993993181260889,1.7743000186446236,-1.8822166256273314,1,-0.3438464638842457,2.417006573056644,1
-0.8699639167260259,1.3422562765545827,-1.3970784101809242,0.3585677436128599,0.28607671550080327,-0.7532586863168387,-0.7107845202594704,-0.11027171692800951,1,-0.5789798962309362,0.27988909386200617,0
-0.7544205267473143,-0.16118080664165607,-0.11446042072454977,-0.3848930385046382,-0.3668673094662185,-1.2328134741665318,-0.7407252978366281,-0.2176623174552863,0,-0.16749638962422742,-1.177236460134337,0
-0.40779035681118003,2.025636768916509,-1.0892500927113942,-0.013162647445889115,-0.18322680244424366,-1.0409915590266545,-1.1000146287625212,-0.002881116400792329,1,-0.5789798962309362,-0.5943862385357983,0
-0.1189318818644013,0.08483617060863774,-0.4735934577723346,-0.45923911671638806,-0.1628223016640242,-0.2737038984671456,-0.35149518933357726,0.2655953849172506,1,-0.40262982197091846,-0.20581942413677487,1
-0.0033884918856891943,0.4401940266368393,0.14206317716672504,-0.3105469602928883,-0.08120429854314638,-0.46552581360702283,0.09761647432378912,0.2655953849172506,1,-0.28506310579757294,-0.20581942413677487,1
-0.2922469668324684,-0.16118080664165607,0.14206317716672504,-0.45923911671638806,-0.26484480556512147,-0.7532586863168387,-0.7407252978366281,-0.4324435185097206,1,-0.5789798962309362,-0.011536016937261416,1
-0.1189318818644013,0.08483617060863774,-0.4735934577723346,-0.45923911671638806,-0.1628223016640242,-0.2737038984671456,-0.35149518933357726,0.2655953849172506,1,-0.40262982197091846,-1.3715198673338487,1
-0.1189318818644013,0.24884748877549967,-0.2683745794593147,-0.3105469602928883,-0.22403580400468256,-0.3696148560370842,0.5467281379811555,-0.002881116400792329,0,-0.8728966866643,-1.177236460134337,0
-0.6388771367686027,-0.21585124603061026,-0.1657651403028048,-0.23620088208113843,-0.3668673094662185,-1.0409915590266545,-0.3215544117564195,-0.37874821824611205,1,-1.0492467609243183,-0.9829530529348236,0
-0.2922469668324684,-0.6532147611422434,2.091642521140414,-0.6079312731398876,7.733719500280898,0.2058508893825475,0.6664912482897866,0.3192906851808592,0,3.8297719602695173,-1.0800947565345793,0
-1.21659408666216,0.5495349054147477,0.19336789674498003,-0.6079312731398876,0.0004137045777311592,-0.08188198332726836,0.5167873604039978,0.10450948412642484,1,0.7730373397625362,-1.0800947565345793,0
-0.17670357685375684,-1.0905782762538763,1.3220717274665896,-0.013162647445889115,0.06162720691838953,0.2058508893825475,0.9958398016385219,0.48037658597174454,1,0.831820697849209,-0.7886696457353118,1
-0.1189318818644013,1.3969267159435368,1.2707670078883346,-0.3848930385046382,0.6941667311051921,2.0281590832113814,3.1815165647710386,0.10450948412642484,0,0.18520375889580853,-1.0800947565345793,0
-0.2922469668324684,0.166841829692069,-0.4222887381940796,-0.5335851949281377,0.32688571706124214,-0.3696148560370842,0.00779414159231584,-0.1639670171916777,0,1.5960043529759542,-0.8858113493350677,0
0.054383203103666344,0.4948644660257935,-0.9353359339766293,-0.23620088208113843,-0.08120429854314638,-0.46552581360702283,1.834181573798939,-0.1639670171916777,0,0.00885368463579089,-0.5943862385357983,0
0.054383203103666344,0.3855235872478851,-0.8840312143983743,-0.23620088208113843,-0.060799797762926926,-0.17779294089720699,1.9240039065304126,-0.1639670171916777,0,0.00885368463579089,-0.5943862385357983,0
1.0365020179227136,-1.1999191550317845,0.8603292512622946,-0.16185480386938886,-0.1628223016640242,0.5894947196623019,-0.02214663598484192,1.1247201891351073,1,0.06763704272246365,-0.6915279421355559,1
0.6321001529972238,-0.7078852005311973,0.19336789674498003,-0.23620088208113843,0.04122270613817007,-0.2737038984671456,0.4569058052496822,-0.056576416664400914,0,-0.16749638962422742,0.08560568666249445,1
-0.0033884918856891943,0.057500950914160645,0.03945373801021528,-0.45923911671638806,-0.22403580400468256,-0.46552581360702283,-0.20179130144778848,0.5877671864989618,1,-0.28506310579757294,-0.4001028313362866,1
-0.2922469668324684,0.166841829692069,-0.7814217752418644,-0.3848930385046382,-0.1220133001035853,-0.8491696438867773,-0.5610806323736816,0.15820478439003344,1,-0.9316800447509727,-0.9829530529348236,1
0.2854699830610895,0.11217139030311482,-1.1918595318679042,-0.23620088208113843,0.6329532287645337,-0.17779294089720699,0.27726113978673567,-0.2713576177188949,0,-0.3438464638842457,0.47417250106151965,1
-0.7544205267473143,0.8775575417484721,-0.9866406535548842,-0.5335851949281377,0.18405421159970625,0.5894947196623019,1.2653067998329417,-0.4324435185097206,1,-0.6965466124042816,-1.177236460134337,1
-0.5811054417792472,2.9550342385287296,-0.9353359339766293,-0.6079312731398876,1.8368187747974805,-0.5614367711769614,1.2653067998329417,-0.2713576177188949,1,-0.520196538144264,-1.3715198673338487,0
-0.5811054417792472,0.9048927614429492,-1.3970784101809242,-0.013162647445889115,-0.26484480556512147,-1.2328134741665318,-1.010192296031048,0.6951577870261789,1,-0.8141133285776272,-1.177236460134337,0
-0.17670357685375684,0.9868984205263804,-1.3970784101809242,0.06118343076586076,-0.1628223016640242,-0.46552581360702283,-0.38143596691073506,0.48037658597174454,1,-0.7553299704909544,-0.8858113493350677,0
-0.2922469668324684,-0.16118080664165607,-0.5248981773505895,-0.6822773513516374,-0.1220133001035853,0.4935837620923634,1.6545369083359927,-0.37874821824611205,1,-1.0492467609243183,-0.20581942413677487,0
0.4010133730398006,0.4948644660257935,-1.1918595318679042,-0.45923911671638806,1.1838747498304585,1.069049507511995,1.2952475774100995,0.9099389880806132,0,0.2439871169824813,-0.9829530529348236,0
-0.061160186875045756,4.376465662641537,-1.3970784101809242,-0.6079312731398876,-0.14241780088380473,-1.2328134741665318,-1.0401330736082057,-0.1639670171916777,1,-0.9904634028376454,0.47417250106151965,0
-0.1189318818644013,4.376465662641537,-1.3970784101809242,-0.5335851949281377,-0.1220133001035853,-1.2328134741665318,-1.0401330736082057,-0.1639670171916777,1,-1.0492467609243183,0.47417250106151965,0
-0.17670357685375684,0.33085314785893094,-0.5762028969288445,-0.5335851949281377,-0.4688898133673158,-1.2328134741665318,-0.9203699632995748,-0.2713576177188949,1,1.5372209948892814,0.08560568666249445,1
-1.2743657816515161,-0.8172260793091056,-0.6275076165070995,-0.5335851949281377,-0.32605830790577983,-0.9450806014567159,-0.8305476305681014,-0.647224719564155,1,-0.520196538144264,-0.9829530529348236,0
-0.17670357685375684,1.1782449583877201,1.4759858862013546,-0.3848930385046382,0.6125487279843143,1.3567823802218109,2.612641790805041,0.050814183862816255,0,0.00885368463579089,-0.9829530529348236,0
-1.5632242565982948,-0.16118080664165607,-0.9353359339766293,-0.16185480386938886,-0.7953618258508267,0.10993993181260889,1.5647145756045193,-1.6137401243092289,1,-0.16749638962422742,2.5141482766563996,0
-0.9855073067047374,-0.16118080664165607,-1.345773690602669,-0.7566234295633872,-0.5709123172684131,0.10993993181260889,-0.6209621875279971,-0.8083106203550403,1,-0.46141318005759124,-0.5943862385357983,1
-0.23447527184311237,2.791022920361867,-1.1405548122896492,-0.23620088208113843,-0.08120429854314638,-0.2737038984671456,-0.5311398547965238,-0.4324435185097206,0,-0.6377632543176088,-0.4972445349360425,1
0.054383203103666344,1.1782449583877201,-0.8327264948201194,-0.45923911671638806,0.04122270613817007,0.014028974242670262,0.48684658282684,-0.11027171692800951,1,0.9493874140225538,-0.20581942413677487,0
-0.0033884918856891943,1.0142336402208576,-0.6275076165070995,-0.5335851949281377,0.020818205357950616,-0.5614367711769614,0.15749802947810465,0.050814183862816255,0,0.6554706235891906,-0.8858113493350677,0
-0.6388771367686027,-0.6258795414477663,0.44989149463625483,-0.3848930385046382,-0.14241780088380473,-0.2737038984671456,-0.05208741356199968,0.2655953849172506,1,-0.10871303153755464,-1.177236460134337,0
-0.2922469668324684,0.166841829692069,-0.4222887381940796,-0.3105469602928883,-0.14241780088380473,-0.08188198332726836,1.744359241067466,-0.2713576177188949,1,-0.6965466124042816,-0.8858113493350677,0
-0.2922469668324684,0.166841829692069,-0.4222887381940796,-0.3848930385046382,-0.14241780088380473,0.10993993181260889,1.834181573798939,-0.2713576177188949,1,-0.6965466124042816,-0.8858113493350677,0
0.054383203103666344,1.1782449583877201,-0.8327264948201194,-0.45923911671638806,0.04122270613817007,0.014028974242670262,0.48684658282684,-0.11027171692800951,0,0.9493874140225538,-0.7886696457353118,0
-1.7943110365557176,-1.0359078368649222,-1.3970784101809242,-0.5335851949281377,-0.7749573250706073,1.069049507511995,0.48684658282684,-2.741341429845128,1,0.7730373397625362,2.7570025356557903,1
-1.1588223916728047,-0.7625556399201514,-0.9866406535548842,-0.6079312731398876,-0.4484853125870963,-1.2328134741665318,-0.8006068529909437,-0.7009200198278231,1,-0.46141318005759124,-0.9829530529348236,0
-0.1189318818644013,0.7682166629705643,1.4246811666230996,-0.5335851949281377,0.5921442272040951,1.548604295361688,2.8222272338451453,0.050814183862816255,0,-0.22627974771090018,-0.9829530529348236,0
-1.4476808666195833,0.8228871023595186,-1.294468971024414,-0.5335851949281377,-0.019990796202488295,0.4935837620923634,1.4150106877187305,-1.2378730224639687,1,-0.8141133285776272,-0.4001028313362866,0
-0.40779035681118003,-0.21585124603061026,-0.06315570114629475,-0.6822773513516374,3.0202798200502077,-0.5614367711769614,1.235366022255784,0.050814183862816255,0,0.831820697849209,-1.0800947565345793,0
-0.8121922217366698,-0.21585124603061026,-0.8840312143983743,-0.16185480386938886,-0.28524930634534096,-0.3696148560370842,-0.5011990772193661,-0.4324435185097206,1,-0.46141318005759124,-0.20581942413677487,1
-0.061160186875045756,-0.7078852005311973,0.8603292512622946,0.2098755871893602,0.020818205357950616,-0.46552581360702283,-0.1119689687163152,0.42668128570813596,1,-0.28506310579757294,0.08560568666249445,1
-0.5811054417792472,-1.0905782762538763,1.0142434099970594,-0.3105469602928883,-0.22403580400468256,-1.0409915590266545,-1.0700738511853636,-0.4861388187733292,1,-0.7553299704909544,-0.10867772053701728,1
0.5165567630185117,-0.05183992786374772,3.733393547644573,0.6559520564598591,10.651563111852278,1.548604295361688,0.6664912482897866,1.5542825912440354,0,7.885823668249934,-0.9829530529348236,0
